aluno_id,ano_letivo,nivel,ano_turma,turma,disciplina,fase,nota_exame_original,escala_original,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif,cfd,epoca_atipica
1781,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE1,105,0-200,10.5,10,9,11,11,11,False
1782,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,BIO.GEO.,CE1,70,0-200,7.0,8,7,7,10,9,False
1782,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,BIO.GEO.,CE2,45,0-200,4.5,8,7,7,10,9,False
1782,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,80,0-200,8.0,11,10,10,10,9,False
1782,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,FÍS.QUÍM.A,CE2,58,0-200,5.8,11,10,10,10,9,False
1782,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,MAT.A,CE1,85,0-200,8.5,9,6,9,10,10,False
1782,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,MAT.A,CE2,85,0-200,8.5,9,6,9,10,10,False
1782,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE1,65,0-200,6.5,8,8,10,10,10,False
1782,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE2,95,0-200,9.5,8,8,10,10,10,False
1783,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,MAT.A,CE1,95,0-200,9.5,7,10,9,11,11,False
1783,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,MAT.A,CE2,80,0-200,8.0,7,10,9,11,11,False
1784,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,MAT.A,CE1,195,0-200,19.5,18,19,20,19,19,False
1784,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,PORT.,CE1,170,0-200,17.0,18,18,20,19,18,False
1785,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A1,BIO.GEO.,CE2,146,0-200,14.6,13,14,14,14,14,True
1787,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,BIO.GEO.,CE1,107,0-200,10.7,12,13,14,13,12,False
1787,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE1,98,0-200,9.8,13,11,11,13,12,False
1794,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,139,0-200,13.9,14,15,17,15,15,False
1794,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,GEO.DESC.A,CE1,158,0-200,15.8,19,19,20,20,19,False
1797,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO C,GEOG.A,CE1,146,0-200,14.6,15,16,15,14,14,False
1797,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO C,HIST.A,CE1,157,0-200,15.7,17,16,17,16,16,False
1797,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO C,PORT.,CE1,168,0-200,16.8,15,17,17,16,16,False
1798,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A2,FILO.,CE1,74,0-200,7.4,9,8,8,8,7,False
1798,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A2,FILO.,CE2,29,0-200,2.9,9,8,8,8,7,False
1798,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE1,40,0-200,4.0,7,6,6,0,4,False
1798,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A2,FÍS.QUÍM.A,CE2,32,0-200,3.2,7,6,6,0,4,False
1798,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A2,GEO.DESC.A,CE1,33,0-200,3.3,9,8,7,0,3,False
1798,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A2,GEO.DESC.A,CE2,19,0-200,1.9,9,8,7,0,3,False
1809,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,122,0-200,12.2,16,15,18,16,17,False
1809,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE2,198,0-200,19.8,16,15,18,16,17,False
1809,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,151,0-200,15.1,15,14,14,14,14,False
1810,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,158,0-200,15.8,15,16,17,17,17,False
1810,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,179,0-200,17.9,17,17,18,18,18,False
1810,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,199,0-200,19.9,19,19,19,19,19,False
1810,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,172,0-200,17.2,18,17,18,18,18,False
1811,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,172,0-200,17.2,16,16,17,17,17,False
1811,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,195,0-200,19.5,17,18,19,19,19,False
1811,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,182,0-200,18.2,15,16,15,17,17,False
1811,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,150,0-200,15.0,17,17,16,16,16,False
1812,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,55,0-200,5.5,9,10,10,11,10,False
1812,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE2,59,0-200,5.9,9,10,10,11,10,False
1812,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,66,0-200,6.6,10,14,14,13,11,False
1812,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE2,54,0-200,5.4,10,14,14,13,11,False
1813,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FILO.,CE1,128,0-200,12.8,17,15,16,16,15,False
1813,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,118,0-200,11.8,9,11,12,12,12,False
1813,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,125,0-200,12.5,11,12,12,13,13,False
1813,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,130,0-200,13.0,15,14,14,14,14,False
1814,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,110,0-200,11.0,10,9,,4,11,False
1814,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE2,102,0-200,10.2,10,9,,4,11,False
1814,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,68,0-200,6.8,11,9,10,10,9,False
1814,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,73,0-200,7.3,11,10,12,11,10,False
1815,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,96,0-200,9.6,13,14,14,14,13,False
1815,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,193,0-200,19.3,9,13,15,14,16,False
1815,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,112,0-200,11.2,15,13,13,14,15,False
1815,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE2,159,0-200,15.9,15,13,13,14,15,False
1815,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,108,0-200,10.8,14,13,13,13,12,False
1816,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FILO.,CE1,141,0-200,14.1,12,14,15,15,15,False
1816,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,62,0-200,6.2,9,10,11,11,10,False
1816,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE2,41,0-200,4.1,9,10,11,11,10,False
1816,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,96,0-200,9.6,8,10,9,10,10,False
1816,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE2,101,0-200,10.1,8,10,9,10,10,False
1816,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,110,0-200,11.0,13,11,11,12,12,False
1818,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,171,0-200,17.1,15,15,16,17,17,False
1818,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,171,0-200,17.1,15,16,17,17,17,False
1818,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,147,0-200,14.7,15,17,18,17,18,False
1818,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE2,195,0-200,19.5,15,17,18,17,18,False
1818,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,179,0-200,17.9,18,17,18,18,18,False
1819,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,180,0-200,18.0,13,13,13,14,15,False
1819,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,196,0-200,19.6,16,17,17,17,18,False
1819,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,172,0-200,17.2,15,14,14,16,16,False
1819,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,162,0-200,16.2,14,14,14,14,15,False
1820,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,118,0-200,11.8,15,15,16,15,14,False
1820,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE2,117,0-200,11.7,15,15,16,15,14,False
1820,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A2,GEO.DESC.A,CE1,178,0-200,17.8,13,17,19,17,17,False
1820,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,MAT.A,CE1,155,0-200,15.5,17,16,18,16,16,False
1820,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A2,PORT.,CE1,119,0-200,11.9,14,13,13,14,13,False
1821,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,96,0-200,9.6,12,14,15,14,13,False
1821,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,HIST. B,CE1,127,0-200,12.7,13,13,14,14,14,False
1821,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,82,0-200,8.2,11,11,10,11,10,False
1821,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE2,69,0-200,6.9,11,11,10,11,10,False
1821,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,107,0-200,10.7,12,13,15,14,14,False
1821,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE2,125,0-200,12.5,12,13,15,14,14,False
1822,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,97,0-200,9.7,13,15,16,16,16,False
1822,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE2,147,0-200,14.7,13,15,16,16,16,False
1822,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,HIST. B,CE1,97,0-200,9.7,14,15,15,15,14,False
1822,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,HIST. B,CE2,121,0-200,12.1,14,15,15,15,14,False
1822,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,131,0-200,13.1,14,16,15,15,15,False
1822,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE2,137,0-200,13.7,14,16,15,15,15,False
1822,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,95,0-200,9.5,13,14,15,14,13,False
1822,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE2,101,0-200,10.1,13,14,15,14,13,False
1823,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO C,LIT.PORT.,CE1,121,0-200,12.1,11,12,12,12,12,False
1823,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO C,HIST.A,CE1,59,0-200,5.9,11,11,11,12,10,False
1823,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO C,HIST.A,CE2,9,0-200,0.9,11,11,11,12,10,False
1823,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO C,PORT.,CE1,153,0-200,15.3,11,15,15,15,15,False
1823,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO C,PORT.,CE2,135,0-200,13.5,11,15,15,15,15,False
1825,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,88,0-200,8.8,15,14,13,14,13,False
1825,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE2,118,0-200,11.8,15,14,13,14,13,False
1825,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,135,0-200,13.5,10,12,12,12,13,False
1825,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,130,0-200,13.0,14,14,14,13,13,False
1826,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,GEOG.A,CE1,95,0-200,9.5,7,8,7,0,10,False
1826,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,LIT.PORT.,CE1,59,0-200,5.9,9,9,10,10,9,False
1826,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE1,75,0-200,7.5,12,12,12,12,11,False
1826,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE1,58,0-200,5.8,9,10,12,11,10,False
1826,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE2,65,0-200,6.5,9,10,12,11,10,False
1827,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,77,0-200,7.7,16,16,16,16,16,False
1827,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE2,157,0-200,15.7,16,16,16,16,16,False
1827,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,GEOG.A,CE1,117,0-200,11.7,16,15,15,15,14,False
1827,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,98,0-200,9.8,12,14,14,15,15,False
1827,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE2,161,0-200,16.1,12,14,14,15,15,False
1827,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,126,0-200,12.6,12,14,15,14,14,False
1828,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,BIO.GEO.,CE1,95,0-200,9.5,16,16,16,17,16,False
1828,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,BIO.GEO.,CE2,115,0-200,11.5,16,16,16,17,16,False
1828,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE1,125,0-200,12.5,17,14,13,15,14,False
1828,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,MAT.A,CE1,137,0-200,13.7,15,13,14,16,15,False
1828,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,MAT.A,CE2,115,0-200,11.5,15,13,14,16,15,False
1828,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,PORT.,CE1,99,0-200,9.9,13,14,12,14,13,False
1828,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO A1,PORT.,CE2,95,0-200,9.5,13,14,12,14,13,False
1829,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE1,48,0-200,4.8,9,11,11,13,11,False
1829,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,GEOG.A,CE1,101,0-200,10.1,12,11,13,14,13,False
1829,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,MAT.A,CE1,51,0-200,5.1,9,8,11,12,11,False
1829,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,MAT.A,CE2,82,0-200,8.2,9,8,11,12,11,False
1829,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE1,101,0-200,10.1,12,12,13,13,12,False
1833,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,ECON.A,CE1,121,0-200,12.1,15,14,14,15,14,False
1833,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,GEOG.A,CE1,127,0-200,12.7,15,16,16,17,16,False
1833,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,MAT.A,CE1,65,0-200,6.5,12,10,10,11,10,False
1833,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,PORT.,CE1,129,0-200,12.9,14,12,13,14,14,False
1834,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,FILO.,CE1,91,0-200,9.1,12,13,12,13,12,False
1834,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,LIT.PORT.,CE1,97,0-200,9.7,14,15,15,16,14,False
1834,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE1,62,0-200,6.2,15,15,16,15,12,False
1834,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE2,58,0-200,5.8,15,15,16,15,12,False
1834,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE1,116,0-200,11.6,14,14,15,15,14,False
1834,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE2,105,0-200,10.5,14,14,15,15,14,False
1835,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,185,0-200,18.5,16,17,18,18,18,False
1835,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,195,0-200,19.5,17,18,18,18,19,False
1835,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE1,195,0-200,19.5,19,18,19,18,19,False
1835,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,165,0-200,16.5,17,17,17,17,17,False
1836,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO C,FILO.,CE1,148,0-200,14.8,18,17,18,18,17,False
1836,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO C,MACS,CE1,177,0-200,17.7,18,18,18,19,19,False
1836,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO C,HIST.A,CE1,139,0-200,13.9,18,18,18,17,16,False
1836,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO C,PORT.,CE1,162,0-200,16.2,15,16,16,16,16,False
1839,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,BIO.GEO.,CE1,55,0-200,5.5,10,10,10,11,11,False
1839,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,BIO.GEO.,CE2,95,0-200,9.5,10,10,10,11,11,False
1839,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,58,0-200,5.8,9,9,10,11,10,False
1840,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,ECON.A,CE1,156,0-200,15.6,17,16,17,17,17,False
1840,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,GEOG.A,CE1,145,0-200,14.5,17,17,17,16,16,False
1841,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,ECON.A,CE1,182,0-200,18.2,19,19,19,19,19,False
1841,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,FILO.,CE1,158,0-200,15.8,18,19,20,19,19,False
1841,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,FILO.,CE2,178,0-200,17.8,18,19,20,19,19,False
1843,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,153,0-200,15.3,17,17,17,16,16,False
1843,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,GEO.DESC.A,CE1,182,0-200,18.2,18,18,17,18,18,False
1844,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FILO.,CE1,184,0-200,18.4,16,16,17,16,17,False
1844,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,162,0-200,16.2,16,17,18,17,17,False
1844,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE2,127,0-200,12.7,16,17,18,17,17,False
1845,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,ECON.A,CE1,165,0-200,16.5,18,17,17,18,18,False
1845,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,FILO.,CE1,162,0-200,16.2,17,18,18,18,17,False
1847,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,ECON.A,CE1,107,0-200,10.7,9,9,9,10,10,False
1847,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,GEOG.A,CE1,80,0-200,8.0,12,11,11,10,10,False
1847,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,GEOG.A,CE2,98,0-200,9.8,12,11,11,10,10,False
1848,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,GEOG.A,CE1,72,0-200,7.2,12,11,11,10,10,False
1848,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B1,GEOG.A,CE2,100,0-200,10.0,12,11,11,10,10,False
1850,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FILO.,CE1,132,0-200,13.2,12,14,15,14,14,False
1850,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FILO.,CE2,138,0-200,13.8,12,14,15,14,14,False
1850,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,128,0-200,12.8,13,14,14,14,14,False
1852,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B2,ECON.A,CE1,78,0-200,7.8,10,10,11,12,12,False
1852,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B2,ECON.A,CE2,108,0-200,10.8,10,10,11,12,12,False
1852,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO B2,FILO.,CE1,116,0-200,11.6,14,14,14,15,14,False
1862,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A3,BIO.GEO.,CE2,152,0-200,15.2,15,15,16,16,16,True
1862,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A3,FÍS.QUÍM.A,CE2,173,0-200,17.3,18,18,19,18,18,True
1869,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A1,FÍS.QUÍM.A,CE2,135,0-200,13.5,15,16,16,16,16,True
1869,2021/2022,Ensino Secundário,12º,21/22 - 12º ANO A1,MAT.A,CE2,139,0-200,13.9,13,12,15,15,15,True
1871,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A1,BIO.GEO.,CE2,151,0-200,15.1,14,15,15,15,15,True
1877,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A1,FÍS.QUÍM.A,CE2,126,0-200,12.6,17,17,17,17,17,True
1879,2021/2022,Ensino Secundário,12º,21/22 - 12º ANO A1,MAT.A,CE2,200,0-200,20.0,20,20,20,19,19,True
1880,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO B,ECON.A,CE2,98,0-200,9.8,10,11,11,12,12,True
1880,2021/2022,Ensino Secundário,12º,21/22 - 12º ANO B,PORT.,CE2,136,0-200,13.6,13,14,14,14,14,True
1881,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A2,FÍS.QUÍM.A,CE2,50,0-200,5.0,9,10,9,10,10,True
1999,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,118,0-200,11.8,13,13,12,14,13,False
1999,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,107,0-200,10.7,14,13,14,14,13,False
1999,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,147,0-200,14.7,16,16,16,15,15,False
1999,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE2,136,0-200,13.6,16,16,16,15,15,False
1999,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,165,0-200,16.5,17,16,17,17,17,False
2001,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,100,0-200,10.0,16,15,14,16,14,False
2001,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,136,0-200,13.6,12,14,14,15,15,False
2001,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,157,0-200,15.7,15,17,17,15,15,False
2001,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,178,0-200,17.8,17,17,17,17,17,False
2002,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,FILO.,CE1,141,0-200,14.1,15,16,16,17,16,False
2002,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,LIT.PORT.,CE1,176,0-200,17.6,15,17,17,17,17,False
2002,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE1,130,0-200,13.0,16,16,18,18,17,False
2002,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE1,171,0-200,17.1,18,18,19,18,18,False
2011,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,FILO.,CE1,125,0-200,12.5,15,15,14,15,14,False
2011,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,LIT.PORT.,CE1,81,0-200,8.1,12,11,11,12,12,False
2011,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,LIT.PORT.,CE2,130,0-200,13.0,12,11,11,12,12,False
2011,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE1,76,0-200,7.6,16,15,15,15,13,False
2011,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE2,82,0-200,8.2,16,15,15,15,13,False
2011,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE1,95,0-200,9.5,11,12,14,13,12,False
2011,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE2,76,0-200,7.6,11,12,14,13,12,False
2012,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,126,0-200,12.6,14,16,16,16,15,False
2012,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE2,135,0-200,13.5,14,16,16,16,15,False
2012,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,GEOG.A,CE1,82,0-200,8.2,15,15,14,15,14,False
2012,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,GEOG.A,CE2,105,0-200,10.5,15,15,14,15,14,False
2012,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,145,0-200,14.5,12,13,12,13,14,False
2012,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE2,115,0-200,11.5,12,13,12,13,14,False
2012,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,145,0-200,14.5,15,17,17,16,16,False
2012,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE2,156,0-200,15.6,15,17,17,16,16,False
2018,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO A1,BIO.GEO.,CE1,85,0-200,8.5,10,11,11,11,10,False
