aluno_id,ano_letivo,nivel,ano_turma,turma,disciplina,fase,nota_exame_original,escala_original,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif,cfd,epoca_atipica
429,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,LING.PORT,CE1,84,0-100,16.8,4,4,4,,4,False
429,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,MAT.,CE1,84,0-100,16.8,4,4,4,,4,False
429,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,MAT.,CE1,79,0-100,15.8,4,4,4,4,4,False
429,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,PORT.,CE1,84,0-100,16.8,4,4,4,4,4,False
430,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,MAT.,CE1,90,0-100,18.0,5,4,4,,4,False
430,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,PORT.,CE1,81,0-100,16.2,4,4,4,,4,False
435,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,MAT.,CE1,4,0-100,0.8,4,4,4,,4,False
435,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,PORT.,CE1,4,0-100,0.8,3,3,3,,3,False
435,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO D,MAT.,CE1,58,0-100,11.6,3,3,4,4,4,False
435,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO D,PORT.,CE1,53,0-100,10.6,4,4,4,4,4,False
436,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,MAT.,CE1,79,0-100,15.8,4,5,4,,4,False
436,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,PORT.,CE1,74,0-100,14.8,4,4,4,,4,False
436,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO C,MAT.,CE1,66,0-100,13.2,4,4,4,,4,False
436,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO C,PORT.,CE1,89,0-100,17.8,4,4,4,,4,False
439,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,MAT.,CE1,5,0-100,1.0,4,4,4,,4,False
439,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,PORT.,CE1,4,0-100,0.8,4,4,4,,4,False
439,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO E,MAT.,CE1,61,0-100,12.2,3,3,3,3,3,False
439,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO E,PORT.,CE1,70,0-100,14.0,4,4,4,4,4,False
440,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,MAT.,CE1,59,0-100,11.8,3,4,4,,4,False
440,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,PORT.,CE1,56,0-100,11.2,3,4,4,,4,False
440,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO E,MAT.,CE1,70,0-100,14.0,3,3,3,,3,False
440,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO E,PORT.,CE1,46,0-100,9.2,2,2,3,,3,False
441,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO A,MAT.,CE1,4,1-5,15.0,3,3,3,,3,False
441,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO A,PORT.,CE1,3,1-5,10.0,4,4,4,,4,False
441,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,MAT.,CE1,51,0-100,10.2,3,3,3,3,3,False
441,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,PORT.,CE1,82,0-100,16.4,4,4,4,4,4,False
441,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO A,MAT.,CE1,30,0-100,6.0,3,2,2,,2,False
441,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO A,PORT.,CE1,77,0-100,15.4,4,3,3,,3,False
442,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,MAT.,CE1,5,0-100,1.0,3,4,3,,4,False
442,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,PORT.,CE1,3,0-100,0.6,4,4,4,,4,False
443,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO C,MAT.,CE1,88,0-100,17.6,5,5,5,5,5,False
443,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO C,PORT.,CE1,90,0-100,18.0,5,5,5,5,5,False
445,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO C,LING.PORT,CE1,66,0-100,13.2,3,3,3,,3,False
445,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO C,MAT.,CE1,33,0-100,6.6,2,2,2,,2,False
446,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,MAT.,CE1,90,0-100,18.0,5,4,5,,5,False
446,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,PORT.,CE1,73,0-100,14.6,4,4,4,,4,False
446,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,MAT.,CE1,97,0-100,19.4,5,5,5,5,5,False
446,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,PORT.,CE1,76,0-100,15.2,4,4,5,5,5,False
447,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO B,MAT.,CE1,90,0-100,18.0,4,4,4,,4,False
447,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO B,PORT.,CE1,81,0-100,16.2,3,3,4,,4,False
449,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,MAT.,CE1,58,0-100,11.6,3,3,3,,3,False
449,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,PORT.,CE1,62,0-100,12.4,4,4,4,,4,False
452,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO A,MAT.,CE1,72,0-100,14.4,4,4,4,,4,False
452,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO A,PORT.,CE1,60,0-100,12.0,4,4,4,,4,False
452,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO C,MAT.,CE1,62,0-100,12.4,3,3,3,,3,False
452,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO C,PORT.,CE1,64,0-100,12.8,3,3,3,,3,False
453,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,LING.PORT,CE1,45,0-100,9.0,3,3,3,,3,False
453,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,MAT.,CE1,41,0-100,8.2,2,3,2,,2,False
454,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,MAT.,CE1,83,0-100,16.6,4,4,4,,4,False
454,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,PORT.,CE1,82,0-100,16.4,4,5,5,,5,False
454,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO E,MAT.,CE1,90,0-100,18.0,4,4,4,,4,False
454,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO E,PORT.,CE1,88,0-100,17.6,4,4,4,,4,False
455,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,LING.PORT,CE1,59,0-100,11.8,4,4,4,,4,False
455,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,MAT.,CE1,97,0-100,19.4,4,4,4,,4,False
458,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,MAT.,CE1,81,0-100,16.2,5,5,5,,5,False
458,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,PORT.,CE1,80,0-100,16.0,5,5,5,,5,False
458,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO B,MAT.,CE1,84,0-100,16.8,4,4,4,,4,False
458,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO B,PORT.,CE1,73,0-100,14.6,3,3,3,,3,False
460,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,MAT.,CE1,80,0-100,16.0,4,4,5,,5,False
460,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,PORT.,CE1,65,0-100,13.0,3,4,4,,4,False
461,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO D,MAT.,CE1,57,0-100,11.4,4,4,4,4,4,False
461,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO D,PORT.,CE1,74,0-100,14.8,4,4,4,4,4,False
463,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,MAT.,CE1,3,0-100,0.6,3,4,4,,4,False
463,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,PORT.,CE1,3,0-100,0.6,3,3,3,,3,False
465,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO A,MAT.,CE1,4,1-5,15.0,4,4,4,,4,False
465,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO A,PORT.,CE1,4,1-5,15.0,4,5,5,,5,False
465,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO D,MAT.,CE1,94,0-100,18.8,4,3,4,4,4,False
465,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO D,PORT.,CE1,75,0-100,15.0,4,3,3,3,3,False
465,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO B,MAT.,CE1,65,0-100,13.0,4,4,4,,4,False
465,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO B,PORT.,CE1,83,0-100,16.6,3,3,3,,3,False
467,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,MAT.,CE1,82,0-100,16.4,4,4,4,,4,False
467,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,PORT.,CE1,70,0-100,14.0,3,3,3,,3,False
468,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO A,LING.PORT,CE1,70,0-100,14.0,4,4,4,,4,False
468,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO A,MAT.,CE1,87,0-100,17.4,3,3,3,,3,False
470,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO B,MAT.,CE1,2,0-100,0.4,3,2,2,,2,False
470,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO B,PORT.,CE1,2,0-100,0.4,3,3,3,,3,False
471,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,LING.PORT,CE1,36,0-100,7.2,3,3,3,,3,False
471,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,MAT.,CE1,58,0-100,11.6,3,3,3,,3,False
472,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,MAT.,CE1,92,0-100,18.4,4,5,5,,5,False
472,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,PORT.,CE1,86,0-100,17.2,4,4,5,,5,False
473,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO C,MAT.,CE1,90,0-100,18.0,4,5,5,5,5,False
473,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO C,PORT.,CE1,86,0-100,17.2,4,5,5,5,5,False
475,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,LING.PORT,CE1,80,0-100,16.0,4,4,4,,4,False
475,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO B,MAT.,CE1,94,0-100,18.8,5,5,5,,5,False
475,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,MAT.,CE1,86,0-100,17.2,4,4,5,5,5,False
475,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,PORT.,CE1,72,0-100,14.4,4,4,4,4,4,False
478,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO B,MAT.,CE1,4,1-5,15.0,4,4,4,,4,False
478,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO B,PORT.,CE1,3,1-5,10.0,4,4,4,,4,False
479,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,MAT.,CE1,43,0-100,8.6,3,3,3,,3,False
479,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,PORT.,CE1,50,0-100,10.0,4,4,5,,4,False
479,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO B,MAT.,CE1,83,0-100,16.6,3,4,3,,3,False
479,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO B,PORT.,CE1,71,0-100,14.2,3,4,4,,4,False
480,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO A,LING.PORT,CE1,85,0-100,17.0,4,4,4,,4,False
480,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO A,MAT.,CE1,86,0-100,17.2,4,4,4,,4,False
480,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,MAT.,CE1,84,0-100,16.8,4,4,4,4,4,False
480,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,PORT.,CE1,63,0-100,12.6,4,3,3,3,3,False
483,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO A,LING.PORT,CE1,61,0-100,12.2,3,3,3,,3,False
483,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO A,MAT.,CE1,77,0-100,15.4,2,2,2,,3,False
485,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO B,LING.PORT,CE1,65,0-100,13.0,4,4,4,,4,False
485,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO B,MAT.,CE1,81,0-100,16.2,4,4,4,,4,False
486,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,MAT.,CE1,4,0-100,0.8,4,4,4,,4,False
486,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,PORT.,CE1,4,0-100,0.8,3,3,4,,4,False
486,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO A,MAT.,CE1,95,0-100,19.0,4,4,5,5,5,False
486,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO A,PORT.,CE1,82,0-100,16.4,4,4,4,4,4,False
488,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO B,MAT.,CE1,5,1-5,20.0,4,5,5,,5,False
488,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO B,PORT.,CE1,4,1-5,15.0,4,5,5,,5,False
488,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,MAT.,CE1,99,0-100,19.8,5,5,5,5,5,False
488,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,PORT.,CE1,95,0-100,19.0,4,5,5,5,5,False
488,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO B,MAT.,CE1,100,0-100,20.0,5,5,5,,5,False
488,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO B,PORT.,CE1,100,0-100,20.0,5,5,5,,5,False
489,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,MAT.,CE1,3,0-100,0.6,2,3,2,,2,False
489,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,PORT.,CE1,4,0-100,0.8,3,2,3,,3,False
490,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO C,LING.PORT,CE1,88,0-100,17.6,3,3,3,,3,False
490,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO C,MAT.,CE1,72,0-100,14.4,3,3,3,,3,False
497,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO C,MAT.,CE1,5,0-100,1.0,4,4,4,,4,False
497,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO C,PORT.,CE1,3,0-100,0.6,4,4,4,,4,False
497,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO A,MAT.,CE1,93,0-100,18.6,5,4,5,5,5,False
497,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO A,PORT.,CE1,63,0-100,12.6,4,4,4,4,4,False
499,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,MAT.,CE1,75,0-100,15.0,3,3,3,,3,False
499,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,PORT.,CE1,65,0-100,13.0,3,3,3,,3,False
499,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,MAT.,CE1,65,0-100,13.0,4,3,3,,3,False
499,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,PORT.,CE1,60,0-100,12.0,4,3,3,,3,False
500,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,MAT.,CE1,4,0-100,0.8,3,4,3,,3,False
500,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,PORT.,CE1,3,0-100,0.6,4,4,4,,4,False
501,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO A,LING.PORT,CE1,74,0-100,14.8,3,4,4,,4,False
501,2011/2012,3º Ciclo do Ensino Básico,9º,11/12 - 9º ANO A,MAT.,CE1,88,0-100,17.6,3,3,3,,3,False
503,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,MAT.,CE1,4,0-100,0.8,4,4,4,,4,False
503,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,PORT.,CE1,4,0-100,0.8,4,4,4,,4,False
503,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO B,MAT.,CE1,91,0-100,18.2,4,5,5,5,5,False
503,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO B,PORT.,CE1,76,0-100,15.2,4,4,5,5,5,False
506,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,MAT.,CE1,63,0-100,12.6,3,3,3,,3,False
506,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,PORT.,CE1,78,0-100,15.6,4,4,4,,4,False
507,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,MAT.,CE1,62,0-100,12.4,3,3,3,,3,False
507,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,PORT.,CE1,67,0-100,13.4,4,5,5,,4,False
510,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,MAT.,CE1,67,0-100,13.4,3,3,3,,3,False
510,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO D,PORT.,CE1,51,0-100,10.2,3,3,3,,3,False
512,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO A,MAT.,CE1,83,0-100,16.6,4,5,5,,5,False
512,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO A,PORT.,CE1,90,0-100,18.0,4,4,4,,4,False
512,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO A,MAT.,CE1,92,0-100,18.4,4,4,4,,4,False
512,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO A,PORT.,CE1,80,0-100,16.0,3,3,3,,3,False
513,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,MAT.,CE1,50,0-100,10.0,3,4,4,,4,False
513,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,PORT.,CE1,63,0-100,12.6,4,4,4,,4,False
514,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO A,MAT.,CE1,79,0-100,15.8,4,4,4,,4,False
514,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO A,PORT.,CE1,85,0-100,17.0,4,4,4,,4,False
514,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO A,MAT.,CE1,90,0-100,18.0,4,4,4,,4,False
514,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO A,PORT.,CE1,74,0-100,14.8,3,3,4,,4,False
515,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,MAT.,CE1,86,0-100,17.2,4,4,4,4,4,False
515,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,PORT.,CE1,79,0-100,15.8,4,5,5,5,5,False
516,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,MAT.,CE1,68,0-100,13.6,4,4,4,4,4,False
516,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,PORT.,CE1,83,0-100,16.6,4,5,5,5,5,False
518,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO B,MAT.,CE1,70,0-100,14.0,4,4,4,,4,False
518,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO B,PORT.,CE1,68,0-100,13.6,4,4,4,,4,False
519,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,MAT.,CE1,87,0-100,17.4,5,5,5,5,5,False
519,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,PORT.,CE1,91,0-100,18.2,5,5,5,5,5,False
525,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO C,LING.PORT,CE1,73,0-100,14.6,4,4,4,,4,False
525,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO C,MAT.,CE1,91,0-100,18.2,4,4,4,,4,False
525,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,MAT.,CE1,93,0-100,18.6,4,5,5,5,5,False
525,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,PORT.,CE1,81,0-100,16.2,4,3,3,3,3,False
526,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,MAT.,CE1,4,0-100,0.8,4,4,4,,4,False
526,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,PORT.,CE1,4,0-100,0.8,4,4,4,,4,False
526,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO B,MAT.,CE1,90,0-100,18.0,4,4,4,4,4,False
526,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO B,PORT.,CE1,71,0-100,14.2,4,4,4,4,4,False
527,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO B,MAT.,CE1,5,0-100,1.0,4,5,5,,5,False
527,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO B,PORT.,CE1,4,0-100,0.8,3,4,4,,4,False
528,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO E,MAT.,CE1,5,0-100,1.0,5,4,4,,4,False
528,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO E,PORT.,CE1,4,0-100,0.8,4,4,4,,4,False
528,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO D,MAT.,CE1,97,0-100,19.4,5,5,5,5,5,False
528,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO D,PORT.,CE1,73,0-100,14.6,4,5,5,5,5,False
531,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO D,MAT.,CE1,84,0-100,16.8,5,5,5,5,5,False
531,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO D,PORT.,CE1,84,0-100,16.8,5,4,5,5,5,False
533,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,LING.PORT,CE1,67,0-100,13.4,4,5,4,,4,False
533,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,MAT.,CE1,57,0-100,11.4,3,3,3,,3,False
534,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO B,MAT.,CE1,57,0-100,11.4,3,3,3,,3,False
534,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO B,PORT.,CE1,56,0-100,11.2,3,3,3,,3,False
534,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO D,MAT.,CE1,81,0-100,16.2,3,3,3,,3,False
534,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO D,PORT.,CE1,62,0-100,12.4,3,3,3,,3,False
536,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,LING.PORT,CE1,58,0-100,11.6,3,3,3,,3,False
536,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,MAT.,CE1,82,0-100,16.4,3,4,4,,4,False
537,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO C,MAT.,CE1,97,0-100,19.4,4,4,4,,4,False
537,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO C,PORT.,CE1,78,0-100,15.6,3,4,4,,4,False
540,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,MAT.,CE1,84,0-100,16.8,4,4,4,,4,False
540,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,PORT.,CE1,77,0-100,15.4,4,4,4,,4,False
542,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,LING.PORT,CE1,61,0-100,12.2,3,4,4,,4,False
542,2010/2011,3º Ciclo do Ensino Básico,9º,9º ANO A,MAT.,CE1,63,0-100,12.6,2,3,3,,3,False
544,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO A,LING.PORT,CE1,55,0-100,11.0,3,3,3,,3,False
544,2011/2012,2º Ciclo do Ensino Básico,6º,11/12 - 6º ANO A,MAT.,CE1,61,0-100,12.2,3,3,3,,3,False
544,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,MAT.,CE1,42,0-100,8.4,2,3,3,3,3,False
544,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,PORT.,CE1,41,0-100,8.2,3,3,3,3,3,False
545,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO B,MAT.,CE1,4,1-5,15.0,3,3,3,,3,False
545,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO B,PORT.,CE1,2,1-5,5.0,3,3,3,,3,False
545,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,MAT.,CE1,56,0-100,11.2,2,2,2,2,2,False
545,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,PORT.,CE1,56,0-100,11.2,2,2,3,3,3,False
546,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,MAT.,CE1,2,0-100,0.4,3,2,2,,2,False
546,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,PORT.,CE1,3,0-100,0.6,3,3,3,,3,False
547,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,MAT.,CE1,58,0-100,11.6,3,3,3,,3,False
547,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,PORT.,CE1,74,0-100,14.8,3,4,4,,4,False
548,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,MAT.,CE1,47,0-100,9.4,2,3,3,3,3,False
548,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO A,PORT.,CE1,86,0-100,17.2,3,4,3,3,3,False
